probes,entrez,symbol,logFC,adj.P.Val
232694_at,55893,ZNF395,-1.63412746472167,0.00633322870629491
232760_at,56154,TEX15,-1.80710301821552,0.0135926711126973
232816_s_at,1663,DDX11,1.19113360252906,0.0151845283772402
232836_at,728450,LINC00687,-2.0426364105906,0.00451097588972488
232856_at,219527,LRRC55,-1.30821356296041,0.0020132755626266
232866_at,65982,ZSCAN18,-1.78868364321826,3.94316324899394e-05
232918_at,541471,MIR4435-1HG,1.92330757676385,2.00123235302564e-05
232984_at,54768,HYDIN ,-1.26619208455374,0.015418503804948
232992_at,55776,SAYSD1,-1.03111591585031,0.0237999374498628
233030_at,80339,PNPLA3,-1.23210148132213,0.0141357945653392
233047_at,90167,FRMD7,-1.61861688732903,0.0184472521258805
233050_at,9729,KIAA0408 ,-1.41038029657615,0.0142168425734075
233059_at,3760,KCNJ3,-1.50811962331878,0.0445344759620097
233071_at,345895,RSPH4A,-1.41217307992139,0.0451327415133964
233077_at,399876,NAV2-AS4,-1.57846715473562,0.000740245938349599
233221_at,117285,DEFB118,-1.03840931690139,0.00139658946546449
233249_at,100507073,LOC100507073,-1.16142592976769,0.0240166993179994
233360_at,7329,UBE2I,1.23979421318132,0.044676416781614
233389_at,26074,C20orf26,-1.0684519710306,0.0421782728655716
233403_x_at,53345,TM6SF2,-1.32133846566623,0.00691793030444123
233421_s_at,55746,NUP133,1.64417020813725,0.00199866722718181
233461_x_at,7769,ZNF226,1.07006268967262,5.32599487102042e-05
233463_at,166824,RASSF6,-1.24481844488637,0.0313148635905433
233500_x_at,29121,CLEC2D,1.47781381978894,0.0339625303384848
233516_s_at,200162,SPAG17,-1.34747083901817,0.0247542807248607
233531_at,113235,SLC46A1,-1.27540013737701,0.00525607263317963
233569_at,26958,COPG2,-1.46605728653838,0.0109600630300434
233604_at,401081,FLJ22763,-2.92917650383734,0.0020322764102638
233660_at,30844,EHD4,1.13697873043033,0.0165466679720093
233719_s_at,55617,TASP1,1.46078686578275,0.0195857586657335
233827_s_at,11198,SUPT16H,1.84698836101087,0.000532990950344739
233866_at,51088,KLHL5,1.01103951589187,0.0183641077556048
233894_x_at,136227,COL26A1,-1.18619072203751,0.00127737067266043
233943_x_at,84725,PLEKHA8,1.29419175561384,0.00157054074038429
233986_s_at,64857,PLEKHG2,1.41435263336832,0.0344559692406338
234003_at,10495,ENOX2,-1.38827541707735,0.00312683427689461
234008_s_at,23491,CES3,-1.10449298239599,0.024914605136258
234049_at,286042,FAM86B3P,-1.10837805787195,0.0341739093517955
234085_at,728591,CCDC169,-1.56164184847398,0.0118225401887602
234291_s_at,54716,SLC6A20,-1.32174250998517,0.0201269612478646
234292_s_at,55888,ZKSCAN7,1.30214350585194,0.0204400739613664
234429_at,100128782,LINC00476 ,-1.07225567524159,0.0238220645533229
234430_at,84168,ANTXR1,-1.04207386078859,0.0308149011699089
234443_at,101927808,CLSTN2-AS1,-1.09770214828918,0.0346550108440994
234452_at,11112,HIBADH,1.71767422861721,0.000219373474425224
234456_at,51399,MIR3656 ,-1.50262102378269,0.00398549856442372
234539_at,104,ADARB1,-1.04296782487367,0.0471302779058137
234568_at,192683,BC150507 /// SCAMP5,-1.16419615055714,0.0161808389516745
234671_at,85291,KRTAP4-2,-1.12261862382818,0.0356694934718728
234673_at,11148,HHLA2,-1.87383142056211,0.0010021108302875
234684_s_at,84616,KRTAP4-4,-1.38730360283127,0.0249836449840752
234766_at,283160,OR8D2,-1.32404408820458,0.0234092093809977
234772_s_at,81872,KRTAP2-1 ,-1.12924881220884,0.00275180217951242
234773_x_at,101928288,LOC101928288,-1.44525817599522,0.0275812908653391
234859_at,91584,PLXNA4,-1.21554321054377,0.0286343368457419
234861_at,93463,LOC93463,-1.27961025362595,0.0413815312402148
234905_at,26077,DKFZP434H168,-1.1052456234391,0.0422852480462237
234913_at,114761,TTTY4 ,-1.13457969347666,0.0367603259125194
234971_x_at,113026,PLCD3,-1.16483287429304,0.00164544033600956
234980_at,148534,TMEM56,-1.43681613647265,0.000192232717156149
235004_at,221662,RBM24,2.29735797147181,0.00656207376591556
235039_x_at,286826,LIN9,1.06345962999849,0.0164074729240613
235040_at,146923,RUNDC1,1.37413197321474,0.0221010690883861
235044_at,116159,CYYR1,1.15877105031619,0.00732070681836784
235048_at,26049,FAM169A,1.5719573520905,0.0263613806858448
235052_at,126375,ZNF792,2.73358036847318,1.0322311798948e-06
235069_at,128387,TATDN3,1.64108424288351,7.87943202414107e-05
235088_at,201725,C4orf46,1.93739413041296,3.75738866579244e-07
235102_x_at,26851,SNORD3A ,-1.5244400049871,0.00519552466056788
235118_at,253559,CADM2,-1.93806632944921,0.0207224041088279
235148_at,200634,KRTCAP3,-1.74708377496849,0.0180084348020735
235199_at,54941,RNF125,-1.33455554176124,0.00714022669245258
235202_x_at,121457,IKBIP,1.25746772096207,0.001681164615492
235217_at,100216546,LINC01004,1.75702129560365,1.07561578808671e-05
235221_at,643866,CBLN3,-1.56410764766671,0.0352408844999528
235226_at,23097,CDK19,1.62615799507726,0.000283106639402434
235269_at,113828,FAM83F,-1.40741292974928,0.00567103512619487
235290_at,158431,ZNF782,1.25669200668115,0.023158949371317
235302_at,55668,GPATCH2L,1.64935868492425,0.000796210232345595
235316_at,339983,NAT8L,-1.79845849472835,0.000304561458461331
235342_at,50859,SPOCK3,-2.19649328249658,0.0374219170442164
235350_at,55286,C4orf19,-1.49242377266611,0.000171490440524512
235405_at,2941,GSTA4,1.52975353375706,0.000162100721733673
235411_at,84547,PGBD1,1.99789356179389,0.00031409023862195
235420_at,404037,HAPLN4,-2.29025337540329,0.00269850830230349
235434_at,79879,CCDC134,1.30620711025681,0.00213605650365614
235444_at,27086,FOXP1,1.0892256518011,0.00226701398793292
235496_at,646962,HRCT1,2.10312798056194,0.0146800597918388
235519_at,221937,FOXK1,-1.13832812261685,0.0220687129103462
235570_at,27303,RBMS3,-1.40646170035039,0.000633124960589352
235571_at,407040,MIR34A,2.64777271930736,1.13076641817149e-13
235572_at,147841,SPC24,2.80207703590569,5.50462355890162e-07
235590_at,55719,FAM178A,1.3003392706641,0.0372624066224875
235670_at,8676,STX11,-1.03589436450162,0.0235218785707212
235709_at,283431,GAS2L3,1.81153827383289,0.00104599807315707
235711_at,5814,MIR4657 ,1.37562345362768,0.0076733837475729
235737_at,85480,TSLP,-1.95625274848203,0.0136948326894636
235751_s_at,284013,VMO1,-2.13856865308331,0.000599814130942151
235760_at,64324,NSD1,1.41214672461022,0.0306584668860074
235794_at,4336,MOBP,-1.39558335238373,0.0212713622182744
235818_at,284415,VSTM1,-1.20224496616356,0.00171675741542532
235825_at,101927330,LOC101927330,1.67492501707581,0.015552507636585
235873_at,100506235,LOC100506235,-1.53769262837926,0.00649254669933898
235885_at,64805,P2RY12,-1.92803749124552,0.0182196697004559
235898_at,102723845,LOC102723845,-1.00897158366107,0.032016195652737
235904_at,133688,UGT3A1,-2.78751611613671,0.0375520301207581
235931_at,151194,METTL21A,1.23805348844786,0.00432764768607438
235960_at,8087,FXR1,1.07530289242588,0.0102152652119739
235982_at,115350,FCRL1,-1.18902100035111,0.0486832047692047
236060_at,57721,METTL14,1.43879972151109,0.00779672087417949
236119_s_at,6706,SPRR2G,-1.23653823197663,0.00374018681047288
236151_at,84530,SRRM4,-1.38335869197088,0.00117158011059626
236217_at,1317,SLC31A1,-1.4694859648955,5.32104240879945e-06
236226_at,151888,BTLA,1.39165217169991,0.0336034681805347
236245_at,161753,ODF3L1,-2.21709087369869,0.000195374324789729
236268_at,9117,SEC22C,1.12324004906518,8.7328913558186e-05
236278_at,8353,HIST1H3E,1.42227010173001,0.0173069679783269
236285_at,113730,KLHDC7B,1.41535568169157,6.94644731016132e-05
236313_at,1030,CDKN2B,2.65349274990752,3.4804107342307e-08
236314_at,9852,EPM2AIP1,1.48216721142359,8.41244700874979e-07
236329_at,6334,SCN8A,1.22677009910797,0.032734215847993
236386_at,440423,SUZ12P /// SUZ12P1,1.23557536137191,0.00258624939699736
236390_at,128710,SLX4IP,1.36579638358172,0.00246934117018568
236394_at,3,A2MP1,-1.03446494332712,0.0336461966481828
236407_at,3753,KCNE1,-2.37236368462419,0.000272566203904644
236429_at,55769,ZNF83,1.67434231667605,0.0288158114438213
236442_at,8110,DPF3,-2.29364081094547,1.58271981094789e-05
236473_at,57545,CC2D2A,-1.2446876320121,0.0319968127938298
236587_at,23639,LRRC6,-1.20109001873669,0.0213523666925031
236598_at,100996579,LOC100996579,-1.16483687421918,0.00442029162050839
236629_at,200205,IBA57,1.00224191495637,0.0184516666549324
236632_at,646576,HHIP-AS1,-1.41745486485966,0.00216351230650762
236652_at,149703,LOC149703,-1.98404818946996,0.00280999711340044
236706_at,129530,LYG1,1.55052475370244,0.00211561333984552
236724_at,55997,CFC1,-1.19398212935909,0.00280105690162029
236747_at,100507066,CLIP1-AS1,-1.19439698888965,0.0104929975711093
236762_at,374868,ATP9B,-1.39789776988289,0.0230197350642115
236768_at,100128139,LINC01233,-1.32920878708029,0.0271338722091546
236769_at,158402,LOC158402,2.78125913502814,6.58910466351528e-06
236800_at,221044,UCMA,-1.18615577746008,0.0433049997923884
236823_at,3423,IDS,-1.61372071060485,0.00260412711670276
236841_at,100134445,LOC100134445,1.22725919892852,4.09205121352934e-05
236852_at,286151,FBXO43,1.46003270203484,0.0093477117700085
236853_at,121793,TEX29,-1.13374089801392,0.025824539690488
236926_at,6899,TBX1,-1.1287717667155,0.0128234251297055
236942_at,101927581,CCDC182,-1.00066978395826,0.0408860916604234
236966_at,25852,ARMC8,1.02248914669337,0.018182573142131
236972_at,84676,TRIM63,-1.27923153020441,0.0168095422364705
237020_at,257062,CATSPERD,-1.17870494537698,0.0434413206100928
237053_at,646658,SYNDIG1L,-1.28294993763665,0.00313675585427486
237076_at,23385,NCSTN,1.27210849742044,0.0259045214968737
237137_at,677766,SCARNA2,-1.43588903068995,0.0100037116276723
237152_at,200373,PCDP1,-1.2125243196291,0.0130997096087401
237193_s_at,101927668,LOC101927668,-1.3327295899771,0.0468491315025341
237196_at,4147,LOC100506558 ,-1.5433354216016,0.011733502395501
237205_at,440184,LINC00238,-4.1240784564865,5.81869223176778e-06
237208_at,80349,WDR61,1.11766657905708,0.0257131444762675
237224_at,100874253,LINC00853,1.49133137943625,0.0470604002872014
237236_x_at,731789,LINC00202-2,-1.68916267234683,0.00146359991059893
237255_at,100506115,LINC01272,-1.58176314742459,0.000615125668525006
237266_at,100289509,KCNIP2-AS1,-1.24766000605357,0.011618784501096
237291_at,344405,PRORSD1P,1.37479906543311,0.000845361408646061
237329_at,100873979,RBMS3-AS3,-1.46866841903618,0.0345181927621463
237336_at,119,ADD2,-1.24170589445737,0.0383531666345518
237350_at,143941,TTC36,-4.90341303867019,5.81649747343339e-05
237379_at,57661,PHRF1,-1.26171100829039,0.0166391955159154
237395_at,199974,CYP4Z1,-1.14432987633761,0.0139768907737613
237477_at,132954,PDCL2,-1.73377662181128,0.0329622877229445
237536_at,100128977,MAPT-AS1,-1.64701951891184,0.00171055506674103
237576_x_at,101927093,LOC101927093,-1.35552610776371,0.019585596743349
237620_at,284451,ODF3L2,-1.24508535444768,0.00360145294918325
237622_at,48,ACO1,-1.46335355831911,0.0105195642844187
237656_at,80014,WWC2,-1.02655731712825,0.00470800145540015
237687_at,283737,LOC283737,-1.38594281702645,0.0068521424512643
237720_at,51666,ASB4,-2.06339429219337,0.00240114036657727
237724_at,162333,MARCH10,-1.09916961466495,0.0491070413502309
237737_at,100874392,ANKRD20A12P ,1.99551631837634,0.0195712187925009
237765_at,283600,SLC25A47,-3.60417801656284,0.000228133825045227
237767_at,10160,FARP1,-1.35839568159087,0.0226525067944169
237802_at,114786,XKR4,-1.53786018633157,0.0140967142966508
237831_x_at,166785,MMAA,-1.66466159598871,0.0203795990285462
237840_at,388948,LINC01118,-1.5835907183406,0.000853119025011527
237855_at,27153,ZNF777,-1.26084032694386,0.00229853860926471
237896_at,4838,NODAL,-1.49968174808024,0.0220091553802191
237943_at,23023,TMCC1,1.2757297762089,0.00557769565289552
238018_at,285016,FAM150B,-2.31022623316199,0.00210103509113062
238021_s_at,643911,CRNDE,2.8436529006985,0.000867569105695504
238029_s_at,151473,SLC16A14,1.36813807361651,0.0275735380091132
238051_x_at,170394,PWWP2B,-1.20192623662304,0.0124337418063602
238066_at,116362,RBP7,1.37698635479471,0.000218980703409234
238091_at,100506388,LOC100506388,-1.38416777054873,0.039273660832946
238113_at,101929212,SMIM2-AS1,-1.57799349683719,0.0353470874191568
238140_at,64801,ARV1,1.53251601120163,0.00312365352659328
238160_at,134526,ACOT12,-1.826396092493,0.0159856672770037
238163_at,102725343,LOC102725343,-1.63753137007001,0.000497115904086759
238167_at,339263,C17orf51,-1.0751188617093,0.0193059163650085
238180_at,102724094,LOC102724094,-1.47857421289443,0.00244873675699189
238249_at,101927499,LOC101927499,-1.26696894271139,0.0286162699663774
238365_s_at,339541,C1orf228,-2.52548853564454,0.000260306879289263
238383_at,352999,C6orf58,-1.36531471632448,0.00564621353328926
238427_at,134266,GRPEL2,1.25499576988939,0.00182078047312669
238434_at,140775,SMCR8,1.29638320145598,2.97088781117268e-06
238439_at,118932,ANKRD22,-1.57784019802931,0.0330666051604421
238440_at,171425,CLYBL,-1.00101502876683,0.0200989296340848
238449_at,595101,LOC440354 /// SMG1P5,1.08863444912198,0.0157395328339677
238458_at,286097,MICU3,-1.08110081923853,0.0272223622015545
238470_at,90196,SYS1,1.29707541440933,0.00967938684909982
238513_at,79056,PRRG4,-1.06291090612703,0.000531975494686986
238550_at,55680,RUFY2,1.38694389803426,0.00263465571442305
238573_at,56957,OTUD7B,1.33697496456014,0.00265421652456073
238665_at,100507290,ZNF865,1.2674535287572,0.029744535961875
238670_at,56852,RAD18,1.58942662842586,2.61510676163123e-08
238685_at,729178,STXBP5-AS1,-1.21502195091574,0.0358215361417418
238780_s_at,3762,KCNJ5,1.48642117360953,0.00399170799401644
238830_at,6655,SOS2,-1.56159787840202,0.00786508774440846
238849_at,95,ACY1,-1.59398964201095,0.000117166658217459
238981_at,79064,TMEM223,-1.16024408108315,0.0489454293184095
239010_at,503639,DUXAP10,3.90090504620117,1.12095504213648e-05
239093_at,112817,HOGA1,-2.38074280594583,0.000240248568337142
239231_at,94039,ZNF101,1.00651274906361,3.84088144451903e-05
239237_at,100506776,TRG-AS1,1.28411659350076,0.0167087878898347
239271_at,4087,SMAD2,1.25237346307117,0.0238069020633372
239275_at,143162,FRMPD2 ,-1.22006258578583,0.0199071627686395
239380_at,202299,C5orf27,-3.42865307827428,0.00133738663403053
239406_at,7746,ZSCAN9,1.01729554470174,0.00596304718252098
239435_x_at,134549,SHROOM1,1.45774340173829,0.000128560922969489
239454_at,91179,SCARF2,-1.64089631880404,0.00665544424087221
239464_at,3772,KCNJ15,-1.401239634595,0.00113949215339704
239485_at,1002,CDH4,-1.35708565492324,0.00642610646360769
239525_at,55917,CTTNBP2NL,1.01795400509814,0.0390417935967682
239575_at,93377,OPALIN,-1.04992543489471,0.0350067796718401
239587_at,7098,TLR3,-1.29286797983354,0.0103661218161179
239650_at,344148,NCKAP5,-2.44078546662625,0.00506985847481108
239717_at,57053,CHRNA10,-1.7090998097832,0.000853119025011527
239768_x_at,55105,GPATCH2,1.4334312516803,0.00143526085508581
239777_at,283551,C14orf182,-1.1083570591067,0.0489799272753013
239855_at,151742,PPM1L,-1.34360626806642,7.41567662199049e-07
239998_at,282966,C10orf53,-1.16674525503918,0.0322479149021749
239999_at,388815,LINC00478,-1.12836260788192,0.0242642461881487
240183_at,155006,TMEM213,-1.06280304207627,0.0272721637186109
240192_at,399717,GATA3-AS1,-1.07147142008619,0.0464626454257513
240320_at,100507650,RNF212B,-1.22264641211548,0.0319035566529935
240342_at,391712,TRIM61,-1.08883472370302,0.0297996779433311
240365_at,647946,LINC00669,1.34475093068337,0.0248744182953983
240437_at,842,CASP9,-1.43713988638845,0.00457712848823995
240441_at,100132464,FAM99B,-1.73137908332612,0.0226538779110245
240449_at,84905,ZNF341,1.96509964426749,6.5492156126852e-08
240490_at,101929592,LOC101929592,1.41569152647268,0.0420180378961791
240532_at,140679,SLC32A1,-1.12458156102038,0.013379264385614
240572_s_at,374443,LOC374443,1.7986791771835,0.0200126392955438
240578_at,101929052,LINC00836,-1.61795560900715,0.00243041820419119
240686_x_at,7037,TFRC,-1.24286055631805,0.0260389968759333
240701_at,55876,GSDMB,-1.25364039997205,0.00731140298004661
240760_at,146822,CDRT15,-1.00627606758227,0.0408578939694999
240799_at,341880,SLC35F4,-2.01794709320356,0.00110286863096589
240846_at,84105,PCBD2,1.09868830523335,0.0421782728655716
240871_at,392307,FAM221B,-1.33352265546741,0.0115501393850639
240876_x_at,145645,C15orf43,-3.11098558487702,0.00014823542868775
240880_at,101927089,LOC101927089,-1.40635298556586,0.0166397857861098
240891_at,11167,FSTL1 ,-1.34819150143121,0.00598181034561857
240932_at,254048,UBN2,-1.24522814459284,0.0293191941972691
240955_at,116337,PANX3,-1.77594001913538,0.0102051369276396
240983_s_at,833,CARS,1.32409041808744,0.00616088858601012
241018_at,9528,TMEM59,1.66841524518091,0.00793839616412237
241028_at,23322,RPGRIP1L,-1.21414852797828,0.0441866191872583
241126_at,101929529,LOC101929529,-1.20283833860693,0.00406375686937482
241234_at,100506797,LOC100506797,-1.66083817693899,2.51172685823375e-05
241312_at,100996280,LINC00911,-1.22436794656188,0.037756279799301
241358_at,124857,WFIKKN2,-1.27696731636583,0.0242386303733066
241399_at,338811,FAM19A2,-1.05704800072547,0.0423631920063791
241418_at,344887,LOC344887,1.77070409654627,0.0110806393058096
241504_at,100506047,LOC100506047,-1.15116069871705,0.00780431696436085
241547_at,29974,A1CF,-1.06292601313468,1.4325682306833e-05
241568_at,100506319,LOC100506319,-1.19610101508796,0.00881282689361306
241612_at,27022,FOXD3,-1.35987710174162,0.037337026753208
241690_at,389715,FAM205B,-1.44276673823603,0.00898333920658867
241694_at,5314,PKHD1,-1.23364787785614,0.0406133236650935
241742_at,84106,PRAM1,-1.53826113568291,0.00581221712682789
241766_at,100509303,LOC100509303,-1.15819679574057,0.0308200280075254
241804_at,102724275,LOC102724275,1.3220119565231,0.000476952493545562
241817_at,375341,C3orf62 ,1.66382133094277,1.73636711860249e-05
241828_x_at,339240,KRT17P5,-1.48700997790105,0.00487624149770985
241861_at,50511,SYCP3,1.76635943489599,0.000284349930183626
241986_at,168667,BMPER,-4.66677597566416,3.10028862308361e-09
241998_at,389073,C2orf80,-1.40691601496095,0.0234826485763255
242023_at,63874,ABHD4,1.0720467526042,0.0027115902177477
242093_at,94122,SYTL5,-2.08155878433122,0.00623336098122759
242135_at,101930288,LOC101930288 ,3.27149464288522,0.000363480332562427
242154_x_at,122769,LRR1,1.46460637100417,0.00371054496146189
242218_at,5467,PPARD,1.22262615329023,0.00633322870629491
242238_at,23386,NUDCD3,-1.12091380496256,0.0225193405012369
242251_at,166378,SPATA5,1.19113810982311,0.00597781583282611
242259_at,148109,FAM187B,-1.22765956101627,0.0275812908653391
242260_at,9782,MATR3,1.70734235394866,0.00338753948142858
242265_at,10902,BRD8,1.429496483845,0.00168628426659913
242291_at,56478,EIF4ENIF1,-1.17780891556342,0.0118830203213326
242321_at,5784,PTPN14,1.46489442767664,0.00398549856442372
242336_at,2932,GSK3B,1.0128278733331,0.000450006754138659
242350_s_at,100128098,ST8SIA6-AS1,2.15313288755308,0.0314601322103437
242412_at,101929255,LOC101929255,-1.66095713511608,0.00890866704427489
242435_at,5141,PDE4A,-1.14071244744779,0.0345181927621463
